,Record Date,Exchange Rate,Effective Date,Country,Currency,Country Name,Country Code,GDPGrowth,Year
320,12/31/01,48.1,20011231,Kyrgyzstan,Som,Kyrgyzstan,417,5.321621422,2001
321,3/31/01,8197.0,20010331,Laos,Kip,Laos,418,5.75141288,2001
322,6/30/01,8510.0,20010630,Laos,Kip,Laos,418,5.75141288,2001
323,9/30/01,9135.0,20010930,Laos,Kip,Laos,418,5.75141288,2001
324,12/31/01,9510.0,20011231,Laos,Kip,Laos,418,5.75141288,2001
325,3/31/01,0.619,20010331,Latvia,LATS,Latvia,428,6.323508159,2001
326,6/30/01,0.634,20010630,Latvia,LATS,Latvia,428,6.323508159,2001
327,9/30/01,0.62,20010930,Latvia,LATS,Latvia,428,6.323508159,2001
328,12/31/01,0.629,20011231,Latvia,LATS,Latvia,428,6.323508159,2001
329,3/31/01,1501.0,20010331,Lebanon,Pound,Lebanon,422,3.839669277,2001
330,6/30/01,1513.75,20010630,Lebanon,Pound,Lebanon,422,3.839669277,2001
331,9/30/01,1513.5,20010930,Lebanon,Pound,Lebanon,422,3.839669277,2001
332,12/31/01,1513.25,20011231,Lebanon,Pound,Lebanon,422,3.839669277,2001
333,3/31/01,7.677,20010331,Lesotho,Maloti,Lesotho,426,3.561582191,2001
334,6/30/01,7.995,20010630,Lesotho,Maloti,Lesotho,426,3.561582191,2001
335,9/30/01,8.434,20010930,Lesotho,Maloti,Lesotho,426,3.561582191,2001
336,12/31/01,11.99,20011231,Lesotho,Maloti,Lesotho,426,3.561582191,2001
337,3/31/01,41.0,20010331,Liberia,Dollar,Liberia,430,2.920274766,2001
338,6/30/01,43.0,20010630,Liberia,Dollar,Liberia,430,2.920274766,2001
339,9/30/01,49.0,20010930,Liberia,Dollar,Liberia,430,2.920274766,2001
340,12/31/01,49.0,20011231,Liberia,Dollar,Liberia,430,2.920274766,2001
341,3/31/01,1.083,20010331,Luxembourg,Euro,Luxembourg,442,3.074354999,2001
342,3/31/01,43.705,20010331,Luxembourg,Franc,Luxembourg,442,3.074354999,2001
343,6/30/01,1.181,20010630,Luxembourg,Euro,Luxembourg,442,3.074354999,2001
344,6/30/01,47.655,20010630,Luxembourg,Franc,Luxembourg,442,3.074354999,2001
345,9/30/01,1.1,20010930,Luxembourg,Euro,Luxembourg,442,3.074354999,2001
346,9/30/01,44.383,20010930,Luxembourg,Franc,Luxembourg,442,3.074354999,2001
347,12/31/01,1.122,20011231,Luxembourg,Euro,Luxembourg,442,3.074354999,2001
348,12/31/01,45.27,20011231,Luxembourg,Franc,Luxembourg,442,3.074354999,2001
349,3/31/01,6460.0,20010331,Madagascar,Franc,Madagascar,450,5.98023577,2001
350,6/30/01,6706.0,20010630,Madagascar,Franc,Madagascar,450,5.98023577,2001
351,9/30/01,6264.0,20010930,Madagascar,Franc,Madagascar,450,5.98023577,2001
352,12/31/01,6370.0,20011231,Madagascar,Franc,Madagascar,450,5.98023577,2001
353,3/31/01,79.75,20010331,Malawi,Kwacha,Malawi,454,-4.974963617,2001
354,6/30/01,75.25,20010630,Malawi,Kwacha,Malawi,454,-4.974963617,2001
355,9/30/01,64.42,20010930,Malawi,Kwacha,Malawi,454,-4.974963617,2001
356,12/31/01,66.26,20011231,Malawi,Kwacha,Malawi,454,-4.974963617,2001
357,3/31/01,3.8,20010331,Malaysia,Ringgit,Malaysia,458,0.517675319,2001
358,6/30/01,3.8,20010630,Malaysia,Ringgit,Malaysia,458,0.517675319,2001
359,9/30/01,3.8,20010930,Malaysia,Ringgit,Malaysia,458,0.517675319,2001
360,12/31/01,3.8,20011231,Malaysia,Ringgit,Malaysia,458,0.517675319,2001
361,3/31/01,710.53,20010331,Mali,CFA Franc,Mali,466,15.37623946,2001
362,6/30/01,774.9,20010630,Mali,CFA Franc,Mali,466,15.37623946,2001
363,9/30/01,721.7,20010930,Mali,CFA Franc,Mali,466,15.37623946,2001
364,12/31/01,736.12,20011231,Mali,CFA Franc,Mali,466,15.37623946,2001
365,3/31/01,1.0,20010331,Marshall Islands,U.S. Dollar,Marshall Islands,584,6.826085172,2001
366,6/30/01,1.0,20010630,Marshall Islands,U.S. Dollar,Marshall Islands,584,6.826085172,2001
367,9/30/01,1.0,20010930,Marshall Islands,U.S. Dollar,Marshall Islands,584,6.826085172,2001
368,12/31/01,1.0,20011231,Marshall Islands,U.S. Dollar,Marshall Islands,584,6.826085172,2001
369,3/31/01,239.38,20010331,Mauritania,First Ouguiya,Mauritania,478,-0.799493816,2001
370,6/30/01,239.38,20010630,Mauritania,First Ouguiya,Mauritania,478,-0.799493816,2001
371,9/30/01,254.35,20010930,Mauritania,First Ouguiya,Mauritania,478,-0.799493816,2001
372,12/31/01,254.35,20011231,Mauritania,First Ouguiya,Mauritania,478,-0.799493816,2001
373,3/31/01,27.92,20010331,Mauritius,Rupee,Mauritius,480,3.347540727,2001
374,6/30/01,28.65,20010630,Mauritius,Rupee,Mauritius,480,3.347540727,2001
375,9/30/01,29.4,20010930,Mauritius,Rupee,Mauritius,480,3.347540727,2001
376,12/31/01,30.1,20011231,Mauritius,Rupee,Mauritius,480,3.347540727,2001
377,3/31/01,9.68,20010331,Mexico,Peso,Mexico,484,-0.450845253,2001
378,6/30/01,9.14,20010630,Mexico,Peso,Mexico,484,-0.450845253,2001
379,9/30/01,9.2,20010930,Mexico,Peso,Mexico,484,-0.450845253,2001
380,12/31/01,9.14,20011231,Mexico,Peso,Mexico,484,-0.450845253,2001
381,3/31/01,1.0,20010331,Micronesia,U.S. Dollar,Micronesia,583,2.167602441,2001
382,6/30/01,1.0,20010630,Micronesia,U.S. Dollar,Micronesia,583,2.167602441,2001
383,9/30/01,1.0,20010930,Micronesia,U.S. Dollar,Micronesia,583,2.167602441,2001
384,12/31/01,1.0,20011231,Micronesia,U.S. Dollar,Micronesia,583,2.167602441,2001
385,3/31/01,12.85,20010331,Moldova,LEU,Moldova,498,6.100000399,2001
386,6/30/01,12.835,20010630,Moldova,LEU,Moldova,498,6.100000399,2001
387,9/30/01,11.776,20010930,Moldova,LEU,Moldova,498,6.100000399,2001
388,12/31/01,12.862,20011231,Moldova,LEU,Moldova,498,6.100000399,2001
389,3/31/01,1098.0,20010331,Mongolia,Tugrik,Mongolia,496,2.952710543,2001
390,6/30/01,1095.0,20010630,Mongolia,Tugrik,Mongolia,496,2.952710543,2001
391,9/30/01,1099.0,20010930,Mongolia,Tugrik,Mongolia,496,2.952710543,2001
392,12/31/01,1102.0,20011231,Mongolia,Tugrik,Mongolia,496,2.952710543,2001
393,3/31/01,10.695,20010331,Morocco,Dirham,Morocco,504,7.721825196,2001
394,6/30/01,11.803,20010630,Morocco,Dirham,Morocco,504,7.721825196,2001
395,9/30/01,11.29,20010930,Morocco,Dirham,Morocco,504,7.721825196,2001
396,12/31/01,11.532,20011231,Morocco,Dirham,Morocco,504,7.721825196,2001
397,3/31/01,18025.0,20010331,Mozambique,Meticais,Mozambique,508,12.85168202,2001
398,6/30/01,20270.0,20010630,Mozambique,Meticais,Mozambique,508,12.85168202,2001
399,9/30/01,21740.0,20010930,Mozambique,Meticais,Mozambique,508,12.85168202,2001
400,12/31/01,23090.0,20011231,Mozambique,Meticais,Mozambique,508,12.85168202,2001
401,3/31/01,73.7,20010331,Nepal,Rupee,Nepal,524,4.799892143,2001
402,6/30/01,74.45,20010630,Nepal,Rupee,Nepal,524,4.799892143,2001
403,9/30/01,74.7,20010930,Nepal,Rupee,Nepal,524,4.799892143,2001
404,12/31/01,76.15,20011231,Nepal,Rupee,Nepal,524,4.799892143,2001
405,3/31/01,2.387,20010331,Netherlands,Guilder,Netherlands,528,2.326955087,2001
406,6/30/01,2.603,20010630,Netherlands,Guilder,Netherlands,528,2.326955087,2001
407,9/30/01,2.425,20010930,Netherlands,Guilder,Netherlands,528,2.326955087,2001
408,12/31/01,2.473,20011231,Netherlands,Guilder,Netherlands,528,2.326955087,2001
409,3/31/01,2.324,20010331,New Zealand,Dollar,New Zealand,554,3.410881442,2001
410,6/30/01,2.447,20010630,New Zealand,Dollar,New Zealand,554,3.410881442,2001
411,9/30/01,2.28,20010930,New Zealand,Dollar,New Zealand,554,3.410881442,2001
412,12/31/01,2.4,20011231,New Zealand,Dollar,New Zealand,554,3.410881442,2001
413,3/31/01,12.9,20010331,Nicaragua,Cordoba,Nicaragua,558,2.960843427,2001
414,6/30/01,13.1,20010630,Nicaragua,Cordoba,Nicaragua,558,2.960843427,2001
415,9/30/01,13.58,20010930,Nicaragua,Cordoba,Nicaragua,558,2.960843427,2001
416,12/31/01,13.78,20011231,Nicaragua,Cordoba,Nicaragua,558,2.960843427,2001
417,3/31/01,710.53,20010331,Niger,CFA Franc,Niger,562,7.268134902,2001
418,6/30/01,774.9,20010630,Niger,CFA Franc,Niger,562,7.268134902,2001
419,9/30/01,721.7,20010930,Niger,CFA Franc,Niger,562,7.268134902,2001
420,12/31/01,736.12,20011231,Niger,CFA Franc,Niger,562,7.268134902,2001
421,3/31/01,113.0,20010331,Nigeria,Naira,Nigeria,566,5.917684649,2001
422,6/30/01,112.8,20010630,Nigeria,Naira,Nigeria,566,5.917684649,2001
423,9/30/01,112.26,20010930,Nigeria,Naira,Nigeria,566,5.917684649,2001
424,12/31/01,119.0,20011231,Nigeria,Naira,Nigeria,566,5.917684649,2001
425,3/31/01,8.911,20010331,Norway,Krone,Norway,578,2.067130461,2001
426,6/30/01,9.364,20010630,Norway,Krone,Norway,578,2.067130461,2001
427,9/30/01,8.863,20010930,Norway,Krone,Norway,578,2.067130461,2001
428,12/31/01,8.972,20011231,Norway,Krone,Norway,578,2.067130461,2001
429,3/31/01,0.385,20010331,Oman,Rial,Oman,512,4.482802531,2001
430,6/30/01,0.385,20010630,Oman,Rial,Oman,512,4.482802531,2001
431,9/30/01,0.385,20010930,Oman,Rial,Oman,512,4.482802531,2001
432,12/31/01,0.385,20011231,Oman,Rial,Oman,512,4.482802531,2001
433,3/31/01,59.25,20010331,Pakistan,Rupee,Pakistan,586,3.651350171,2001
434,6/30/01,61.5,20010630,Pakistan,Rupee,Pakistan,586,3.651350171,2001
435,9/30/01,63.0,20010930,Pakistan,Rupee,Pakistan,586,3.651350171,2001
436,12/31/01,58.0,20011231,Pakistan,Rupee,Pakistan,586,3.651350171,2001
437,3/31/01,1.0,20010331,Panama,Balboa,Panama,591,0.574273151,2001
438,6/30/01,1.0,20010630,Panama,Balboa,Panama,591,0.574273151,2001
439,9/30/01,1.0,20010930,Panama,Balboa,Panama,591,0.574273151,2001
440,12/31/01,1.0,20011231,Panama,Balboa,Panama,591,0.574273151,2001
441,3/31/01,3.106,20010331,Papua New Guinea,Kina,Papua New Guinea,598,-0.121288606,2001
442,6/30/01,3.29,20010630,Papua New Guinea,Kina,Papua New Guinea,598,-0.121288606,2001
443,9/30/01,3.436,20010930,Papua New Guinea,Kina,Papua New Guinea,598,-0.121288606,2001
444,12/31/01,3.854,20011231,Papua New Guinea,Kina,Papua New Guinea,598,-0.121288606,2001
445,3/31/01,3735.0,20010331,Paraguay,Guarani,Paraguay,600,-0.834054717,2001
446,6/30/01,3850.0,20010630,Paraguay,Guarani,Paraguay,600,-0.834054717,2001
447,9/30/01,4320.0,20010930,Paraguay,Guarani,Paraguay,600,-0.834054717,2001
448,12/31/01,4600.0,20011231,Paraguay,Guarani,Paraguay,600,-0.834054717,2001
449,3/31/01,3.52,20010331,Peru,Sol,Peru,604,0.617892326,2001
450,6/30/01,3.63,20010630,Peru,Sol,Peru,604,0.617892326,2001
451,9/30/01,3.48,20010930,Peru,Sol,Peru,604,0.617892326,2001
452,12/31/01,3.44,20011231,Peru,Sol,Peru,604,0.617892326,2001
453,3/31/01,48.2,20010331,Philippines,Peso,Philippines,608,3.04923151,2001
454,6/30/01,50.4,20010630,Philippines,Peso,Philippines,608,3.04923151,2001
455,9/30/01,50.9,20010930,Philippines,Peso,Philippines,608,3.04923151,2001
456,12/31/01,51.45,20011231,Philippines,Peso,Philippines,608,3.04923151,2001
457,3/31/01,4.038,20010331,Poland,Zloty,Poland,616,1.258569461,2001
458,6/30/01,3.98,20010630,Poland,Zloty,Poland,616,1.258569461,2001
459,9/30/01,4.237,20010930,Poland,Zloty,Poland,616,1.258569461,2001
460,12/31/01,3.96,20011231,Poland,Zloty,Poland,616,1.258569461,2001
461,3/31/01,217.16,20010331,Portugal,Escudo,Portugal,620,1.943672296,2001
462,6/30/01,236.84,20010630,Portugal,Escudo,Portugal,620,1.943672296,2001
463,6/30/01,1.181,20010630,Portugal,Euro,Portugal,620,1.943672296,2001
464,9/30/01,220.58,20010930,Portugal,Escudo,Portugal,620,1.943672296,2001
465,9/30/01,1.1,20010930,Portugal,Euro,Portugal,620,1.943672296,2001
466,12/31/01,224.98,20011231,Portugal,Escudo,Portugal,620,1.943672296,2001
467,12/31/01,1.122,20011231,Portugal,Euro,Portugal,620,1.943672296,2001
468,3/31/01,3.64,20010331,Qatar,Riyal,Qatar,634,3.898186662,2001
469,6/30/01,3.639,20010630,Qatar,Riyal,Qatar,634,3.898186662,2001
470,9/30/01,3.641,20010930,Qatar,Riyal,Qatar,634,3.898186662,2001
471,12/31/01,3.638,20011231,Qatar,Riyal,Qatar,634,3.898186662,2001
472,3/31/01,65.52,20010331,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,-3.067256625,2001
473,6/30/01,70.92,20010630,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,-3.067256625,2001
474,9/30/01,69.5,20010930,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,-3.067256625,2001
475,12/31/01,65.5,20011231,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,-3.067256625,2001
476,3/31/01,27056.0,20010331,Romania,Third Leu,Romania,642,5.218136257,2001
477,6/30/01,28770.0,20010630,Romania,Third Leu,Romania,642,5.218136257,2001
478,9/30/01,30035.0,20010930,Romania,Third Leu,Romania,642,5.218136257,2001
479,12/31/01,31740.0,20011231,Romania,Third Leu,Romania,642,5.218136257,2001
480,3/31/01,28.661,20010331,Russia,Ruble,Russia,643,5.100051226,2001
481,6/30/01,29.146,20010630,Russia,Ruble,Russia,643,5.100051226,2001
482,9/30/01,29.42,20010930,Russia,Ruble,Russia,643,5.100051226,2001
483,12/31/01,30.47,20011231,Russia,Ruble,Russia,643,5.100051226,2001
484,3/31/01,433.49,20010331,Rwanda,Franc,Rwanda,646,8.484584567,2001
485,6/30/01,439.75,20010630,Rwanda,Franc,Rwanda,646,8.484584567,2001
486,9/30/01,441.33,20010930,Rwanda,Franc,Rwanda,646,8.484584567,2001
487,12/31/01,457.67,20011231,Rwanda,Franc,Rwanda,646,8.484584567,2001
488,3/31/01,3.75,20010331,Saudi Arabia,Riyal,Saudi Arabia,682,-1.210743868,2001
489,6/30/01,3.75,20010630,Saudi Arabia,Riyal,Saudi Arabia,682,-1.210743868,2001
490,9/30/01,3.749,20010930,Saudi Arabia,Riyal,Saudi Arabia,682,-1.210743868,2001
491,12/31/01,3.75,20011231,Saudi Arabia,Riyal,Saudi Arabia,682,-1.210743868,2001
492,3/31/01,710.53,20010331,Senegal,CFA Franc,Senegal,686,4.310851466,2001
493,6/30/01,774.9,20010630,Senegal,CFA Franc,Senegal,686,4.310851466,2001
494,9/30/01,721.7,20010930,Senegal,CFA Franc,Senegal,686,4.310851466,2001
495,12/31/01,736.12,20011231,Senegal,CFA Franc,Senegal,686,4.310851466,2001
496,3/31/01,64.8,20010331,Serbia,Dinar,Serbia,688,6.878774765,2001
497,9/30/01,65.533,20010930,Serbia,Dinar,Serbia,688,6.878774765,2001
498,12/31/01,65.533,20011231,Serbia,Dinar,Serbia,688,6.878774765,2001
499,3/31/01,5.733,20010331,Seychelles,Rupee,Seychelles,690,-2.271162886,2001
500,6/30/01,5.733,20010630,Seychelles,Rupee,Seychelles,690,-2.271162886,2001
501,9/30/01,5.733,20010930,Seychelles,Rupee,Seychelles,690,-2.271162886,2001
502,12/31/01,5.733,20011231,Seychelles,Rupee,Seychelles,690,-2.271162886,2001
503,3/31/01,1950.0,20010331,Sierra Leone,Leone,Sierra Leone,694,-6.345455403,2001
504,6/30/01,1950.0,20010630,Sierra Leone,Leone,Sierra Leone,694,-6.345455403,2001
505,9/30/01,2075.0,20010930,Sierra Leone,Leone,Sierra Leone,694,-6.345455403,2001
506,12/31/01,2375.0,20011231,Sierra Leone,Leone,Sierra Leone,694,-6.345455403,2001
507,3/31/01,1.744,20010331,Singapore,Dollar,Singapore,702,-1.070862751,2001
508,6/30/01,1.809,20010630,Singapore,Dollar,Singapore,702,-1.070862751,2001
509,9/30/01,1.74,20010930,Singapore,Dollar,Singapore,702,-1.070862751,2001
510,12/31/01,1.846,20011231,Singapore,Dollar,Singapore,702,-1.070862751,2001
511,3/31/01,233.1,20010331,Slovenia,Tolars,Slovenia,705,3.216560335,2001
512,6/30/01,266.79,20010630,Slovenia,Tolars,Slovenia,705,3.216560335,2001
513,9/30/01,241.39,20010930,Slovenia,Tolars,Slovenia,705,3.216560335,2001
514,12/31/01,237.27,20011231,Slovenia,Tolars,Slovenia,705,3.216560335,2001
515,3/31/01,5.045,20010331,Solomon Islands,Dollar,Solomon Islands,90,-7.9566061,2001
516,6/30/01,5.045,20010630,Solomon Islands,Dollar,Solomon Islands,90,-7.9566061,2001
517,9/30/01,5.045,20010930,Solomon Islands,Dollar,Solomon Islands,90,-7.9566061,2001
518,12/31/01,5.045,20011231,Solomon Islands,Dollar,Solomon Islands,90,-7.9566061,2001
519,3/31/01,7.677,20010331,South Africa,Rand,South Africa,710,2.7,2001
520,6/30/01,7.995,20010630,South Africa,Rand,South Africa,710,2.7,2001
521,9/30/01,8.434,20010930,South Africa,Rand,South Africa,710,2.7,2001
522,12/31/01,11.99,20011231,South Africa,Rand,South Africa,710,2.7,2001
523,3/31/01,180.27,20010331,Spain,Peseta,Spain,724,3.933002765,2001
524,6/30/01,1.181,20010630,Spain,Euro,Spain,724,3.933002765,2001
525,6/30/01,196.56,20010630,Spain,Peseta,Spain,724,3.933002765,2001
526,9/30/01,1.1,20010930,Spain,Euro,Spain,724,3.933002765,2001
527,9/30/01,183.06,20010930,Spain,Peseta,Spain,724,3.933002765,2001
528,12/31/01,1.122,20011231,Spain,Euro,Spain,724,3.933002765,2001
529,12/31/01,186.72,20011231,Spain,Peseta,Spain,724,3.933002765,2001
530,3/31/01,86.0,20010331,Sri Lanka,Rupee,Sri Lanka,144,-1.545408134,2001
531,6/30/01,91.65,20010630,Sri Lanka,Rupee,Sri Lanka,144,-1.545408134,2001
532,9/30/01,89.75,20010930,Sri Lanka,Rupee,Sri Lanka,144,-1.545408134,2001
533,12/31/01,92.85,20011231,Sri Lanka,Rupee,Sri Lanka,144,-1.545408134,2001
534,3/31/01,2.7,20010331,St. Lucia,E. Caribbean Dollar,St. Lucia,662,-3.408063962,2001
535,6/30/01,2.7,20010630,St. Lucia,E. Caribbean Dollar,St. Lucia,662,-3.408063962,2001
536,9/30/01,2.7,20010930,St. Lucia,E. Caribbean Dollar,St. Lucia,662,-3.408063962,2001
537,12/31/01,2.7,20011231,St. Lucia,E. Caribbean Dollar,St. Lucia,662,-3.408063962,2001
538,3/31/01,257.0,20010331,Sudan,Dinar,Sudan,736,6.500360534,2001
539,6/30/01,257.0,20010630,Sudan,Dinar,Sudan,736,6.500360534,2001
540,9/30/01,257.0,20010930,Sudan,Dinar,Sudan,736,6.500360534,2001
541,12/31/01,260.0,20011231,Sudan,Dinar,Sudan,736,6.500360534,2001
542,3/31/01,2320.0,20010331,Suriname,Guilder,Suriname,740,4.200000421,2001
543,6/30/01,2235.0,20010630,Suriname,Guilder,Suriname,740,4.200000421,2001
544,9/30/01,2200.0,20010930,Suriname,Guilder,Suriname,740,4.200000421,2001
545,12/31/01,2210.0,20011231,Suriname,Guilder,Suriname,740,4.200000421,2001
546,3/31/01,9.79,20010331,Sweden,Krona,Sweden,752,1.449498618,2001
547,6/30/01,10.772,20010630,Sweden,Krona,Sweden,752,1.449498618,2001
548,9/30/01,10.45,20010930,Sweden,Krona,Sweden,752,1.449498618,2001
549,12/31/01,10.446,20011231,Sweden,Krona,Sweden,752,1.449498618,2001
550,3/31/01,1.668,20010331,Switzerland,Franc,Switzerland,756,1.575661967,2001
551,6/30/01,1.796,20010630,Switzerland,Franc,Switzerland,756,1.575661967,2001
552,9/30/01,1.669,20010930,Switzerland,Franc,Switzerland,756,1.575661967,2001
553,12/31/01,1.658,20011231,Switzerland,Franc,Switzerland,756,1.575661967,2001
554,3/31/01,46.0,20010331,Syria,Pound,Syria,760,1.047287102,2001
555,6/30/01,46.0,20010630,Syria,Pound,Syria,760,1.047287102,2001
556,9/30/01,46.0,20010930,Syria,Pound,Syria,760,1.047287102,2001
557,12/31/01,46.0,20011231,Syria,Pound,Syria,760,1.047287102,2001
558,3/31/01,2.4,20010331,Tajikistan,Somoni,Tajikistan,762,9.580836178,2001
559,6/30/01,2.4,20010630,Tajikistan,Somoni,Tajikistan,762,9.580836178,2001
560,9/30/01,2.4,20010930,Tajikistan,Somoni,Tajikistan,762,9.580836178,2001
561,12/31/01,2.55,20011231,Tajikistan,Somoni,Tajikistan,762,9.580836178,2001
562,3/31/01,819.0,20010331,Tanzania,Shilling,Tanzania,834,6.070808287,2001
563,6/30/01,666.0,20010630,Tanzania,Shilling,Tanzania,834,6.070808287,2001
564,9/30/01,888.0,20010930,Tanzania,Shilling,Tanzania,834,6.070808287,2001
565,12/31/01,912.0,20011231,Tanzania,Shilling,Tanzania,834,6.070808287,2001
566,3/31/01,43.08,20010331,Thailand,Baht,Thailand,764,3.44424901,2001
567,6/30/01,46.37,20010630,Thailand,Baht,Thailand,764,3.44424901,2001
568,9/30/01,44.03,20010930,Thailand,Baht,Thailand,764,3.44424901,2001
569,12/31/01,44.21,20011231,Thailand,Baht,Thailand,764,3.44424901,2001
570,3/31/01,710.53,20010331,Togo,CFA Franc,Togo,768,0.823438749,2001
571,6/30/01,774.9,20010630,Togo,CFA Franc,Togo,768,0.823438749,2001
572,9/30/01,721.7,20010930,Togo,CFA Franc,Togo,768,0.823438749,2001
573,12/31/01,736.12,20011231,Togo,CFA Franc,Togo,768,0.823438749,2001
574,3/31/01,1.98,20010331,Tonga,Pa'anga,Tonga,776,3.748925693,2001
575,6/30/01,1.98,20010630,Tonga,Pa'anga,Tonga,776,3.748925693,2001
576,9/30/01,2.149,20010930,Tonga,Pa'anga,Tonga,776,3.748925693,2001
577,12/31/01,2.196,20011231,Tonga,Pa'anga,Tonga,776,3.748925693,2001
578,3/31/01,6.24,20010331,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,4.168523982,2001
579,6/30/01,6.18,20010630,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,4.168523982,2001
580,9/30/01,6.09,20010930,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,4.168523982,2001
581,12/31/01,6.115,20011231,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,4.168523982,2001
582,3/31/01,1.378,20010331,Tunisia,Dinar,Tunisia,788,3.796271662,2001
583,6/30/01,1.497,20010630,Tunisia,Dinar,Tunisia,788,3.796271662,2001
584,9/30/01,1.427,20010930,Tunisia,Dinar,Tunisia,788,3.796271662,2001
585,12/31/01,1.459,20011231,Tunisia,Dinar,Tunisia,788,3.796271662,2001
586,3/31/01,930000.0,20010331,Turkey,Lira,Turkey,792,-5.750006555,2001
587,6/30/01,1155000.0,20010630,Turkey,Lira,Turkey,792,-5.750006555,2001
588,9/30/01,1365000.0,20010930,Turkey,Lira,Turkey,792,-5.750006555,2001
589,12/31/01,1450000.0,20011231,Turkey,Lira,Turkey,792,-5.750006555,2001
590,3/31/01,5250.0,20010331,Turkmenistan,Manat,Turkmenistan,795,4.343845714,2001
591,6/30/01,5250.0,20010630,Turkmenistan,Manat,Turkmenistan,795,4.343845714,2001
592,9/30/01,5250.0,20010930,Turkmenistan,Manat,Turkmenistan,795,4.343845714,2001
593,12/31/01,5250.0,20011231,Turkmenistan,Manat,Turkmenistan,795,4.343845714,2001
594,3/31/01,1680.0,20010331,Uganda,Shilling,Uganda,800,5.183661125,2001
595,6/30/01,1765.0,20010630,Uganda,Shilling,Uganda,800,5.183661125,2001
596,9/30/01,1740.0,20010930,Uganda,Shilling,Uganda,800,5.183661125,2001
597,12/31/01,1680.0,20011231,Uganda,Shilling,Uganda,800,5.183661125,2001
598,3/31/01,5.57,20010331,Ukraine,Hryvnia,Ukraine,804,8.800000004,2001
599,6/30/01,5.5,20010630,Ukraine,Hryvnia,Ukraine,804,8.800000004,2001
600,9/30/01,5.36,20010930,Ukraine,Hryvnia,Ukraine,804,8.800000004,2001
601,12/31/01,5.25,20011231,Ukraine,Hryvnia,Ukraine,804,8.800000004,2001
602,3/31/01,3.672,20010331,United Arab Emirates,Dirham,United Arab Emirates,784,1.39908503,2001
603,6/30/01,3.672,20010630,United Arab Emirates,Dirham,United Arab Emirates,784,1.39908503,2001
604,9/30/01,3.672,20010930,United Arab Emirates,Dirham,United Arab Emirates,784,1.39908503,2001
605,12/31/01,3.673,20011231,United Arab Emirates,Dirham,United Arab Emirates,784,1.39908503,2001
606,3/31/01,0.692,20010331,United Kingdom,Pound,United Kingdom,826,2.578741046,2001
607,6/30/01,0.705,20010630,United Kingdom,Pound,United Kingdom,826,2.578741046,2001
608,9/30/01,0.689,20010930,United Kingdom,Pound,United Kingdom,826,2.578741046,2001
609,12/31/01,0.688,20011231,United Kingdom,Pound,United Kingdom,826,2.578741046,2001
610,3/31/01,12.6,20010331,Uruguay,Peso,Uruguay,858,-3.844129959,2001
611,6/30/01,13.06,20010630,Uruguay,Peso,Uruguay,858,-3.844129959,2001
612,9/30/01,13.47,20010930,Uruguay,Peso,Uruguay,858,-3.844129959,2001
613,12/31/01,13.9,20011231,Uruguay,Peso,Uruguay,858,-3.844129959,2001
614,3/31/01,793.5,20010331,Uzbekistan,Som,Uzbekistan,860,4.16383825,2001
615,6/30/01,793.5,20010630,Uzbekistan,Som,Uzbekistan,860,4.16383825,2001
616,9/30/01,850.0,20010930,Uzbekistan,Som,Uzbekistan,860,4.16383825,2001
617,12/31/01,890.0,20011231,Uzbekistan,Som,Uzbekistan,860,4.16383825,2001
