	Record Date	Exchange Rate	Effective Date	Country	Currency	Country Name	Country Code	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
4880	3/31/12	1.506	20120331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
4723	6/30/12	1.61	20120630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
4564	9/30/12	1.567	20120930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
4403	12/31/12	1.55	20121231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
4242	3/31/13	1.59	20130331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
4081	6/30/13	1.65	20130630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3919	9/30/13	1.65	20130930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3758	12/31/13	1.643	20131231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3598	3/31/14	1.57	20140331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3439	6/30/14	1.685	20140630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3277	9/30/14	1.8	20140930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
3112	12/31/14	1.859	20141231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2801	12/31/19	2.772	20191231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2710	3/31/20	2.881	20200331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2547	6/30/20	2.87	20200630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2246	9/30/20	2.751	20200930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2097	12/31/20	2.683	20201231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
2071	3/31/21	2.787	20210331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1896	6/30/21	2.782	20210630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1641	9/30/21	2.812	20210930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1597	12/31/21	2.876	20211231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1414	3/31/22	2.945	20220331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1252	6/30/22	3.073	20220630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
1097	9/30/22	3.256	20220930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
936	12/31/22	3.094	20221231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
775	3/31/23	3.049	20230331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
612	6/30/23	3.097	20230630	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
450	9/30/23	3.166	20230930	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
293	12/31/23	3.064	20231231	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
136	3/31/24	3.128	20240331	Tunisia	Dinar	Tunisia	TUN	3.796271662	1.322557148	4.702399533	6.235790722	3.486545543	5.244099832	6.709520975	4.237781475	3.043450124	2.971132751	-2.046633895	4.216677115	2.429930964	3.090328031	0.967703153	1.117425859	2.237838692	2.624930093	1.587846732	-8.817925626	4.405475386	2.437866065	0.0
11905	3/31/01	930000.0	20010331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
11670	6/30/01	1155000.0	20010630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
11590	9/30/01	1365000.0	20010930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
11427	12/31/01	1450000.0	20011231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
11202	3/31/02	1393000.0	20020331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
11108	6/30/02	1436300.0	20020630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10955	9/30/02	1620000.0	20020930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10749	12/31/02	1655000.0	20021231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10671	3/31/03	1595000.0	20030331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10506	6/30/03	1424000.0	20030630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10356	9/30/03	1390000.0	20030930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10199	12/31/03	1420000.0	20031231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
10048	3/31/04	1309500.0	20040331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9895	6/30/04	1418000.0	20040630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9745	9/30/04	1498000.0	20040930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9578	12/31/04	1430000.0	20041231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9415	3/31/05	1276000.0	20050331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9416	3/31/05	1.36	20050331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9244	6/30/05	1362000.0	20050630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9245	6/30/05	1.362	20050630	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9085	9/30/05	1341000.0	20050930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
9086	9/30/05	1.347	20050930	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8917	12/31/05	1345000.0	20051231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8918	12/31/05	1.35	20051231	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8747	3/31/06	1345000.0	20060331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8748	3/31/06	1.596	20060331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8579	6/30/06	1345000.0	20060630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8580	6/30/06	1.57	20060630	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8408	9/30/06	1345000.0	20060930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8409	9/30/06	1.514	20060930	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8241	12/31/06	1345000.0	20061231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8242	12/31/06	1.408	20061231	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8069	3/31/07	1345000.0	20070331	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
8070	3/31/07	1.316	20070331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7902	6/30/07	1345000.0	20070630	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7903	6/30/07	1.316	20070630	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7728	9/30/07	1345000.0	20070930	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7729	9/30/07	1.298	20070930	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7557	12/31/07	1345000.0	20071231	Turkey	Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7558	12/31/07	1.178	20071231	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7390	3/31/08	1.201	20080331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7222	6/30/08	1.21	20080630	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
7065	9/30/08	1.558	20080930	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6909	12/31/08	1.705	20081231	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6754	3/31/09	1.69	20090331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6599	6/30/09	1.532	20090630	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6447	9/30/09	1.499	20090930	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6293	12/31/09	1.493	20091231	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
6139	3/31/10	1.521	20100331	Turkey	New Lira	Turkey	TUR	-5.750006555	6.447722047	5.763206067	9.795936389	8.992304936	6.947988086	5.043507932	0.815024573	-4.823153953	8.427104323	11.20011058	4.788492711	8.485816997	4.939715161	6.084486904	3.323084208	7.501997489	3.013179908	0.818525936	1.85983969	11.43938474	5.533469266	0.0
