Record Date,Exchange Rate,Effective Date,Country,Currency,Country Name,Country Code,GDPGrowth,Year
6/30/20,593.02,20200630,Guinea Bissau,CFA Franc,Guinea Bissau,GIN,4.920266372,2020
9/30/20,556.0,20200930,Guinea Bissau,CFA Franc,Guinea Bissau,GIN,4.920266372,2020
12/31/20,529.0,20201231,Guinea Bissau,CFA Franc,Guinea Bissau,GIN,4.920266372,2020
3/31/20,215.0,20200331,Guyana,Dollar,Guyana,GUY,43.47965172,2020
6/30/20,215.0,20200630,Guyana,Dollar,Guyana,GUY,43.47965172,2020
9/30/20,215.0,20200930,Guyana,Dollar,Guyana,GUY,43.47965172,2020
12/31/20,215.0,20201231,Guyana,Dollar,Guyana,GUY,43.47965172,2020
3/31/20,104.507,20200331,Haiti,Gourde,Haiti,HTI,-3.305505473,2020
6/30/20,107.193,20200630,Haiti,Gourde,Haiti,HTI,-3.305505473,2020
9/30/20,65.5,20200930,Haiti,Gourde,Haiti,HTI,-3.305505473,2020
12/31/20,71.606,20201231,Haiti,Gourde,Haiti,HTI,-3.305505473,2020
3/31/20,25.0,20200331,Honduras,Lempira,Honduras,HND,-8.964760184,2020
6/30/20,26.0,20200630,Honduras,Lempira,Honduras,HND,-8.964760184,2020
9/30/20,25.0,20200930,Honduras,Lempira,Honduras,HND,-8.964760184,2020
12/31/20,25.0,20201231,Honduras,Lempira,Honduras,HND,-8.964760184,2020
3/31/20,7.753,20200331,Hong Kong,Dollar,Hong Kong,HKG,-6.54479911,2020
6/30/20,7.75,20200630,Hong Kong,Dollar,Hong Kong,HKG,-6.54479911,2020
9/30/20,7.75,20200930,Hong Kong,Dollar,Hong Kong,HKG,-6.54479911,2020
12/31/20,7.753,20201231,Hong Kong,Dollar,Hong Kong,HKG,-6.54479911,2020
3/31/20,328.84,20200331,Hungary,Forint,Hungary,HUN,-4.535550833,2020
6/30/20,318.28,20200630,Hungary,Forint,Hungary,HUN,-4.535550833,2020
9/30/20,312.08,20200930,Hungary,Forint,Hungary,HUN,-4.535550833,2020
12/31/20,296.76,20201231,Hungary,Forint,Hungary,HUN,-4.535550833,2020
3/31/20,142.02,20200331,Iceland,Krona,Iceland,ISL,-7.215670572,2020
6/30/20,138.73,20200630,Iceland,Krona,Iceland,ISL,-7.215670572,2020
9/30/20,138.4,20200930,Iceland,Krona,Iceland,ISL,-7.215670572,2020
12/31/20,127.11,20201231,Iceland,Krona,Iceland,ISL,-7.215670572,2020
3/31/20,75.0,20200331,India,Rupee,India,IND,-5.831053221,2020
6/30/20,75.3,20200630,India,Rupee,India,IND,-5.831053221,2020
9/30/20,73.72,20200930,India,Rupee,India,IND,-5.831053221,2020
12/31/20,73.034,20201231,India,Rupee,India,IND,-5.831053221,2020
3/31/20,14285.0,20200331,Indonesia,Rupiah,Indonesia,IDN,-2.065511829,2020
6/30/20,14230.0,20200630,Indonesia,Rupiah,Indonesia,IDN,-2.065511829,2020
9/30/20,14900.0,20200930,Indonesia,Rupiah,Indonesia,IDN,-2.065511829,2020
12/31/20,14028.0,20201231,Indonesia,Rupiah,Indonesia,IDN,-2.065511829,2020
3/31/20,42000.0,20200331,Iran,Rial,Iran,IRN,3.330288459,2020
6/30/20,42000.0,20200630,Iran,Rial,Iran,IRN,3.330288459,2020
9/30/20,42000.0,20200930,Iran,Rial,Iran,IRN,3.330288459,2020
12/31/20,42000.0,20201231,Iran,Rial,Iran,IRN,3.330288459,2020
3/31/20,1138.0,20200331,Iraq,Dinar,Iraq,IRQ,-12.03679309,2020
6/30/20,1138.0,20200630,Iraq,Dinar,Iraq,IRQ,-12.03679309,2020
9/30/20,1138.0,20200930,Iraq,Dinar,Iraq,IRQ,-12.03679309,2020
12/31/20,1458.0,20201231,Iraq,Dinar,Iraq,IRQ,-12.03679309,2020
3/31/20,0.914,20200331,Ireland,Euro,Ireland,IRL,6.617194668,2020
6/30/20,0.893,20200630,Ireland,Euro,Ireland,IRL,6.617194668,2020
9/30/20,0.854,20200930,Ireland,Euro,Ireland,IRL,6.617194668,2020
3/31/20,3.563,20200331,Israel,Shekel,Israel,ISR,-1.857289278,2020
6/30/20,3.465,20200630,Israel,Shekel,Israel,ISR,-1.857289278,2020
9/30/20,3.44,20200930,Israel,Shekel,Israel,ISR,-1.857289278,2020
12/31/20,3.213,20201231,Israel,Shekel,Israel,ISR,-1.857289278,2020
3/31/20,0.914,20200331,Italy,Euro,Italy,ITA,-8.974192121,2020
6/30/20,0.893,20200630,Italy,Euro,Italy,ITA,-8.974192121,2020
9/30/20,0.854,20200930,Italy,Euro,Italy,ITA,-8.974192121,2020
3/31/20,137.0,20200331,Jamaica,Dollar,Jamaica,JAM,-9.920322449,2020
6/30/20,145.0,20200630,Jamaica,Dollar,Jamaica,JAM,-9.920322449,2020
9/30/20,150.0,20200930,Jamaica,Dollar,Jamaica,JAM,-9.920322449,2020
12/31/20,150.0,20201231,Jamaica,Dollar,Jamaica,JAM,-9.920322449,2020
3/31/20,108.66,20200331,Japan,Yen,Japan,JPN,-4.147118899,2020
6/30/20,107.75,20200630,Japan,Yen,Japan,JPN,-4.147118899,2020
9/30/20,105.7,20200930,Japan,Yen,Japan,JPN,-4.147118899,2020
12/31/20,103.08,20201231,Japan,Yen,Japan,JPN,-4.147118899,2020
3/31/20,0.708,20200331,Jordan,Dinar,Jordan,JOR,-1.102751883,2020
6/30/20,0.708,20200630,Jordan,Dinar,Jordan,JOR,-1.102751883,2020
9/30/20,0.708,20200930,Jordan,Dinar,Jordan,JOR,-1.102751883,2020
12/31/20,0.708,20201231,Jordan,Dinar,Jordan,JOR,-1.102751883,2020
3/31/20,448.01,20200331,Kazakhstan,Tenge,Kazakhstan,KAZ,-2.499999996,2020
6/30/20,403.83,20200630,Kazakhstan,Tenge,Kazakhstan,KAZ,-2.499999996,2020
9/30/20,432.68,20200930,Kazakhstan,Tenge,Kazakhstan,KAZ,-2.499999996,2020
12/31/20,421.27,20201231,Kazakhstan,Tenge,Kazakhstan,KAZ,-2.499999996,2020
3/31/20,105.05,20200331,Kenya,Shilling,Kenya,KEN,-0.272766327,2020
6/30/20,106.5,20200630,Kenya,Shilling,Kenya,KEN,-0.272766327,2020
9/30/20,108.4,20200930,Kenya,Shilling,Kenya,KEN,-0.272766327,2020
12/31/20,109.1,20201231,Kenya,Shilling,Kenya,KEN,-0.272766327,2020
3/31/20,0.914,20200331,Kosovo,Euro,Kosovo,XKX,-5.340275152,2020
6/30/20,0.893,20200630,Kosovo,Euro,Kosovo,XKX,-5.340275152,2020
9/30/20,0.854,20200930,Kosovo,Euro,Kosovo,XKX,-5.340275152,2020
3/31/20,0.314,20200331,Kuwait,Dinar,Kuwait,KWT,-8.855278885,2020
6/30/20,0.307,20200630,Kuwait,Dinar,Kuwait,KWT,-8.855278885,2020
9/30/20,0.306,20200930,Kuwait,Dinar,Kuwait,KWT,-8.855278885,2020
12/31/20,0.304,20201231,Kuwait,Dinar,Kuwait,KWT,-8.855278885,2020
3/31/20,78.2,20200331,Kyrgyzstan,Som,Kyrgyzstan,KGZ,-7.148977577,2020
6/30/20,74.9,20200630,Kyrgyzstan,Som,Kyrgyzstan,KGZ,-7.148977577,2020
9/30/20,79.6,20200930,Kyrgyzstan,Som,Kyrgyzstan,KGZ,-7.148977577,2020
12/31/20,82.65,20201231,Kyrgyzstan,Som,Kyrgyzstan,KGZ,-7.148977577,2020
3/31/20,8920.0,20200331,Laos,Kip,Laos,LAO,0.503031829,2020
6/30/20,9022.0,20200630,Laos,Kip,Laos,LAO,0.503031829,2020
9/30/20,9174.61,20200930,Laos,Kip,Laos,LAO,0.503031829,2020
12/31/20,9280.0,20201231,Laos,Kip,Laos,LAO,0.503031829,2020
3/31/20,0.914,20200331,Latvia,Euro,Latvia,LVA,-3.513802842,2020
6/30/20,0.893,20200630,Latvia,Euro,Latvia,LVA,-3.513802842,2020
9/30/20,0.854,20200930,Latvia,Euro,Latvia,LVA,-3.513802842,2020
3/31/20,1500.0,20200331,Lebanon,Pound,Lebanon,LBN,-21.39989969,2020
6/30/20,1500.0,20200630,Lebanon,Pound,Lebanon,LBN,-21.39989969,2020
9/30/20,1500.0,20200930,Lebanon,Pound,Lebanon,LBN,-21.39989969,2020
12/31/20,1500.0,20201231,Lebanon,Pound,Lebanon,LBN,-21.39989969,2020
3/31/20,17.872,20200331,Lesotho,Maloti,Lesotho,LSO,-7.458717059,2020
6/30/20,17.352,20200630,Lesotho,Maloti,Lesotho,LSO,-7.458717059,2020
9/30/20,14.966,20200930,Lesotho,Maloti,Lesotho,LSO,-7.458717059,2020
12/31/20,14.673,20201231,Lesotho,Maloti,Lesotho,LSO,-7.458717059,2020
3/31/20,197.13,20200331,Liberia,Dollar,Liberia,LBR,-2.982491276,2020
6/30/20,198.78,20200630,Liberia,Dollar,Liberia,LBR,-2.982491276,2020
9/30/20,158.0,20200930,Liberia,Dollar,Liberia,LBR,-2.982491276,2020
12/31/20,4.451,20201231,Liberia,Dollar,Liberia,LBR,-2.982491276,2020
3/31/20,1.405,20200331,Libya,Dinar,Libya,LBY,-29.78714799,2020
6/30/20,1.394,20200630,Libya,Dinar,Libya,LBY,-29.78714799,2020
9/30/20,1.371,20200930,Libya,Dinar,Libya,LBY,-29.78714799,2020
12/31/20,1.333,20201231,Libya,Dinar,Libya,LBY,-29.78714799,2020
3/31/20,0.914,20200331,Lithuania,Euro,Lithuania,LTU,-0.024612495,2020
6/30/20,0.893,20200630,Lithuania,Euro,Lithuania,LTU,-0.024612495,2020
9/30/20,0.854,20200930,Lithuania,Euro,Lithuania,LTU,-0.024612495,2020
3/31/20,0.914,20200331,Luxembourg,Euro,Luxembourg,LUX,-0.909829799,2020
6/30/20,0.893,20200630,Luxembourg,Euro,Luxembourg,LUX,-0.909829799,2020
9/30/20,0.854,20200930,Luxembourg,Euro,Luxembourg,LUX,-0.909829799,2020
3/31/20,3749.0,20200331,Madagascar,Ariary,Madagascar,MDG,-7.137671621,2020
6/30/20,3843.0,20200630,Madagascar,Ariary,Madagascar,MDG,-7.137671621,2020
9/30/20,3888.0,20200930,Madagascar,Ariary,Madagascar,MDG,-7.137671621,2020
12/31/20,3824.8,20201231,Madagascar,Ariary,Madagascar,MDG,-7.137671621,2020
3/31/20,772.0,20200331,Malawi,Kwacha,Malawi,MWI,0.799998331,2020
6/30/20,772.0,20200630,Malawi,Kwacha,Malawi,MWI,0.799998331,2020
9/30/20,813.0,20200930,Malawi,Kwacha,Malawi,MWI,0.799998331,2020
12/31/20,820.0,20201231,Malawi,Kwacha,Malawi,MWI,0.799998331,2020
3/31/20,4.315,20200331,Malaysia,Ringgit,Malaysia,MYS,-5.456846584,2020
6/30/20,4.283,20200630,Malaysia,Ringgit,Malaysia,MYS,-5.456846584,2020
9/30/20,4.153,20200930,Malaysia,Ringgit,Malaysia,MYS,-5.456846584,2020
12/31/20,4.02,20201231,Malaysia,Ringgit,Malaysia,MYS,-5.456846584,2020
3/31/20,15.42,20200331,Maldives,Rufiyaa,Maldives,MDV,-32.90882873,2020
6/30/20,15.42,20200630,Maldives,Rufiyaa,Maldives,MDV,-32.90882873,2020
9/30/20,15.42,20200930,Maldives,Rufiyaa,Maldives,MDV,-32.90882873,2020
12/31/20,15.42,20201231,Maldives,Rufiyaa,Maldives,MDV,-32.90882873,2020
3/31/20,589.0,20200331,Mali,CFA Franc,Mali,MLI,-1.235450447,2020
6/30/20,593.02,20200630,Mali,CFA Franc,Mali,MLI,-1.235450447,2020
9/30/20,556.0,20200930,Mali,CFA Franc,Mali,MLI,-1.235450447,2020
12/31/20,529.0,20201231,Mali,CFA Franc,Mali,MLI,-1.235450447,2020
3/31/20,0.914,20200331,Malta,Euro,Malta,MLT,-8.077972871,2020
6/30/20,0.893,20200630,Malta,Euro,Malta,MLT,-8.077972871,2020
9/30/20,0.854,20200930,Malta,Euro,Malta,MLT,-8.077972871,2020
3/31/20,1.0,20200331,Marshall Islands,U.S. Dollar,Marshall Islands,MHL,-2.845981661,2020
6/30/20,1.0,20200630,Marshall Islands,U.S. Dollar,Marshall Islands,MHL,-2.845981661,2020
9/30/20,1.0,20200930,Marshall Islands,U.S. Dollar,Marshall Islands,MHL,-2.845981661,2020
12/31/20,1.0,20201231,Marshall Islands,U.S. Dollar,Marshall Islands,MHL,-2.845981661,2020
3/31/20,37.0,20200331,Mauritania,Ouguiya,Mauritania,MRT,-0.360657379,2020
6/30/20,37.0,20200630,Mauritania,Ouguiya,Mauritania,MRT,-0.360657379,2020
9/30/20,37.0,20200930,Mauritania,Ouguiya,Mauritania,MRT,-0.360657379,2020
12/31/20,37.0,20201231,Mauritania,Ouguiya,Mauritania,MRT,-0.360657379,2020
3/31/20,39.0,20200331,Mauritius,Rupee,Mauritius,MUS,-14.54653815,2020
6/30/20,40.3,20200630,Mauritius,Rupee,Mauritius,MUS,-14.54653815,2020
9/30/20,39.7,20200930,Mauritius,Rupee,Mauritius,MUS,-14.54653815,2020
12/31/20,39.55,20201231,Mauritius,Rupee,Mauritius,MUS,-14.54653815,2020
3/31/20,23.791,20200331,Mexico,Peso,Mexico,MEX,-8.651586819,2020
6/30/20,23.164,20200630,Mexico,Peso,Mexico,MEX,-8.651586819,2020
9/30/20,20.067,20200930,Mexico,Peso,Mexico,MEX,-8.651586819,2020
12/31/20,19.913,20201231,Mexico,Peso,Mexico,MEX,-8.651586819,2020
3/31/20,1.0,20200331,Micronesia,U.S. Dollar,Micronesia,FSM,-2.767734161,2020
6/30/20,1.0,20200630,Micronesia,U.S. Dollar,Micronesia,FSM,-2.767734161,2020
9/30/20,1.0,20200930,Micronesia,U.S. Dollar,Micronesia,FSM,-2.767734161,2020
12/31/20,1.0,20201231,Micronesia,U.S. Dollar,Micronesia,FSM,-2.767734161,2020
3/31/20,18.2,20200331,Moldova,LEU,Moldova,MDA,-8.27597832,2020
6/30/20,16.966,20200630,Moldova,LEU,Moldova,MDA,-8.27597832,2020
9/30/20,16.85,20200930,Moldova,LEU,Moldova,MDA,-8.27597832,2020
12/31/20,17.08,20201231,Moldova,LEU,Moldova,MDA,-8.27597832,2020
3/31/20,2775.89,20200331,Mongolia,Tugrik,Mongolia,MNG,-4.557751976,2020
6/30/20,2822.98,20200630,Mongolia,Tugrik,Mongolia,MNG,-4.557751976,2020
9/30/20,2854.07,20200930,Mongolia,Tugrik,Mongolia,MNG,-4.557751976,2020
12/31/20,2849.77,20201231,Mongolia,Tugrik,Mongolia,MNG,-4.557751976,2020
3/31/20,0.914,20200331,Montenegro,Euro,Montenegro,MNE,-15.30689376,2020
6/30/20,0.893,20200630,Montenegro,Euro,Montenegro,MNE,-15.30689376,2020
9/30/20,0.854,20200930,Montenegro,Euro,Montenegro,MNE,-15.30689376,2020
3/31/20,9.66,20200331,Morocco,Dirham,Morocco,MAR,-7.178207442,2020
6/30/20,9.69,20200630,Morocco,Dirham,Morocco,MAR,-7.178207442,2020
9/30/20,9.257,20200930,Morocco,Dirham,Morocco,MAR,-7.178207442,2020
12/31/20,8.917,20201231,Morocco,Dirham,Morocco,MAR,-7.178207442,2020
3/31/20,66.07,20200331,Mozambique,Metical,Mozambique,MOZ,-1.219522928,2020
6/30/20,69.25,20200630,Mozambique,Metical,Mozambique,MOZ,-1.219522928,2020
9/30/20,71.4,20200930,Mozambique,Metical,Mozambique,MOZ,-1.219522928,2020
12/31/20,74.2,20201231,Mozambique,Metical,Mozambique,MOZ,-1.219522928,2020
3/31/20,120.2,20200331,Nepal,Rupee,Nepal,NPL,-2.369620629,2020
6/30/20,120.6,20200630,Nepal,Rupee,Nepal,NPL,-2.369620629,2020
9/30/20,117.65,20200930,Nepal,Rupee,Nepal,NPL,-2.369620629,2020
12/31/20,117.0,20201231,Nepal,Rupee,Nepal,NPL,-2.369620629,2020
3/31/20,1.684,20200331,New Zealand,Dollar,New Zealand,NZL,-0.653921432,2020
6/30/20,1.561,20200630,New Zealand,Dollar,New Zealand,NZL,-0.653921432,2020
9/30/20,1.52,20200930,New Zealand,Dollar,New Zealand,NZL,-0.653921432,2020
12/31/20,1.383,20201231,New Zealand,Dollar,New Zealand,NZL,-0.653921432,2020
3/31/20,34.2,20200331,Nicaragua,Cordoba,Nicaragua,NIC,-1.766258452,2020
6/30/20,34.6,20200630,Nicaragua,Cordoba,Nicaragua,NIC,-1.766258452,2020
9/30/20,34.8,20200930,Nicaragua,Cordoba,Nicaragua,NIC,-1.766258452,2020
12/31/20,34.9,20201231,Nicaragua,Cordoba,Nicaragua,NIC,-1.766258452,2020
3/31/20,589.0,20200331,Niger,CFA Franc,Niger,NER,3.550641094,2020
6/30/20,593.02,20200630,Niger,CFA Franc,Niger,NER,3.550641094,2020
9/30/20,556.0,20200930,Niger,CFA Franc,Niger,NER,3.550641094,2020
12/31/20,529.0,20201231,Niger,CFA Franc,Niger,NER,3.550641094,2020
3/31/20,361.0,20200331,Nigeria,Naira,Nigeria,NGA,-1.794253083,2020
6/30/20,381.0,20200630,Nigeria,Naira,Nigeria,NGA,-1.794253083,2020
9/30/20,385.0,20200930,Nigeria,Naira,Nigeria,NGA,-1.794253083,2020
12/31/20,385.0,20201231,Nigeria,Naira,Nigeria,NGA,-1.794253083,2020
3/31/20,10.47,20200331,Norway,Krone,Norway,NOR,-1.278171785,2020
6/30/20,9.739,20200630,Norway,Krone,Norway,NOR,-1.278171785,2020
9/30/20,9.478,20200930,Norway,Krone,Norway,NOR,-1.278171785,2020
12/31/20,8.53,20201231,Norway,Krone,Norway,NOR,-1.278171785,2020
3/31/20,0.385,20200331,Oman,Rial,Oman,OMN,-3.3797144,2020
6/30/20,0.385,20200630,Oman,Rial,Oman,OMN,-3.3797144,2020
9/30/20,0.385,20200930,Oman,Rial,Oman,OMN,-3.3797144,2020
12/31/20,0.385,20201231,Oman,Rial,Oman,OMN,-3.3797144,2020
3/31/20,166.0,20200331,Pakistan,Rupee,Pakistan,PAK,-1.274087443,2020
6/30/20,167.2,20200630,Pakistan,Rupee,Pakistan,PAK,-1.274087443,2020
9/30/20,165.7,20200930,Pakistan,Rupee,Pakistan,PAK,-1.274087443,2020
12/31/20,159.75,20201231,Pakistan,Rupee,Pakistan,PAK,-1.274087443,2020
3/31/20,1.0,20200331,Panama,Balboa,Panama,PAN,-17.66833272,2020
3/31/20,1.0,20200331,Panama,Dolares,Panama,PAN,-17.66833272,2020
6/30/20,1.0,20200630,Panama,Balboa,Panama,PAN,-17.66833272,2020
6/30/20,1.0,20200630,Panama,Dolares,Panama,PAN,-17.66833272,2020
9/30/20,1.0,20200930,Panama,Balboa,Panama,PAN,-17.66833272,2020
9/30/20,1.0,20200930,Panama,Dolares,Panama,PAN,-17.66833272,2020
12/31/20,8.53,20201231,Panama,Balboa,Panama,PAN,-17.66833272,2020
12/31/20,1.0,20201231,Panama,Dolares,Panama,PAN,-17.66833272,2020
3/31/20,3.425,20200331,Papua New Guinea,Kina,Papua New Guinea,PNG,-3.167381176,2020
6/30/20,3.373,20200630,Papua New Guinea,Kina,Papua New Guinea,PNG,-3.167381176,2020
9/30/20,3.396,20200930,Papua New Guinea,Kina,Papua New Guinea,PNG,-3.167381176,2020
12/31/20,3.509,20201231,Papua New Guinea,Kina,Papua New Guinea,PNG,-3.167381176,2020
3/31/20,6548.0,20200331,Paraguay,Guarani,Paraguay,PRY,-0.819785391,2020
6/30/20,6751.0,20200630,Paraguay,Guarani,Paraguay,PRY,-0.819785391,2020
9/30/20,6974.43,20200930,Paraguay,Guarani,Paraguay,PRY,-0.819785391,2020
12/31/20,6891.96,20201231,Paraguay,Guarani,Paraguay,PRY,-0.819785391,2020
3/31/20,3.435,20200331,Peru,Sol,Peru,PER,-10.86964078,2020
6/30/20,3.527,20200630,Peru,Sol,Peru,PER,-10.86964078,2020
9/30/20,3.598,20200930,Peru,Sol,Peru,PER,-10.86964078,2020
12/31/20,3.619,20201231,Peru,Sol,Peru,PER,-10.86964078,2020
3/31/20,50.98,20200331,Philippines,Peso,Philippines,PHL,-9.518294741,2020
6/30/20,49.85,20200630,Philippines,Peso,Philippines,PHL,-9.518294741,2020
9/30/20,48.481,20200930,Philippines,Peso,Philippines,PHL,-9.518294741,2020
12/31/20,48.173,20201231,Philippines,Peso,Philippines,PHL,-9.518294741,2020
3/31/20,4.156,20200331,Poland,Zloty,Poland,POL,-2.020070734,2020
6/30/20,3.979,20200630,Poland,Zloty,Poland,POL,-2.020070734,2020
9/30/20,3.882,20200930,Poland,Zloty,Poland,POL,-2.020070734,2020
12/31/20,3.713,20201231,Poland,Zloty,Poland,POL,-2.020070734,2020
3/31/20,0.914,20200331,Portugal,Euro,Portugal,PRT,-8.300516541,2020
6/30/20,0.893,20200630,Portugal,Euro,Portugal,PRT,-8.300516541,2020
9/30/20,0.854,20200930,Portugal,Euro,Portugal,PRT,-8.300516541,2020
3/31/20,3.64,20200331,Qatar,Riyal,Qatar,QAT,-3.557603999,2020
6/30/20,3.641,20200630,Qatar,Riyal,Qatar,QAT,-3.557603999,2020
9/30/20,3.64,20200930,Qatar,Riyal,Qatar,QAT,-3.557603999,2020
12/31/20,3.64,20201231,Qatar,Riyal,Qatar,QAT,-3.557603999,2020
3/31/20,56.19,20200331,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,MKD,-6.110886711,2020
6/30/20,54.92,20200630,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,MKD,-6.110886711,2020
9/30/20,52.51,20200930,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,MKD,-6.110886711,2020
12/31/20,50.13,20201231,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,MKD,-6.110886711,2020
3/31/20,4.41,20200331,Romania,New Leu,Romania,ROU,-3.677510791,2020
6/30/20,4.32,20200630,Romania,New Leu,Romania,ROU,-3.677510791,2020
9/30/20,4.159,20200930,Romania,New Leu,Romania,ROU,-3.677510791,2020
12/31/20,3.966,20201231,Romania,New Leu,Romania,ROU,-3.677510791,2020
3/31/20,70.107,20200331,Russia,Ruble,Russia,RUS,-2.653654501,2020
6/30/20,71.073,20200630,Russia,Ruble,Russia,RUS,-2.653654501,2020
9/30/20,78.43,20200930,Russia,Ruble,Russia,RUS,-2.653654501,2020
12/31/20,74.46,20201231,Russia,Ruble,Russia,RUS,-2.653654501,2020
3/31/20,940.0,20200331,Rwanda,Franc,Rwanda,RWA,-3.376517193,2020
6/30/20,940.0,20200630,Rwanda,Franc,Rwanda,RWA,-3.376517193,2020
9/30/20,950.0,20200930,Rwanda,Franc,Rwanda,RWA,-3.376517193,2020
12/31/20,950.0,20201231,Rwanda,Franc,Rwanda,RWA,-3.376517193,2020
3/31/20,3.75,20200331,Saudi Arabia,Riyal,Saudi Arabia,SAU,-4.341387678,2020
6/30/20,3.75,20200630,Saudi Arabia,Riyal,Saudi Arabia,SAU,-4.341387678,2020
9/30/20,3.75,20200930,Saudi Arabia,Riyal,Saudi Arabia,SAU,-4.341387678,2020
12/31/20,3.75,20201231,Saudi Arabia,Riyal,Saudi Arabia,SAU,-4.341387678,2020
3/31/20,589.0,20200331,Senegal,CFA Franc,Senegal,SEN,1.342073773,2020
6/30/20,593.02,20200630,Senegal,CFA Franc,Senegal,SEN,1.342073773,2020
9/30/20,556.0,20200930,Senegal,CFA Franc,Senegal,SEN,1.342073773,2020
12/31/20,529.0,20201231,Senegal,CFA Franc,Senegal,SEN,1.342073773,2020
3/31/20,106.68,20200331,Serbia,Dinar,Serbia,SRB,-0.903218502,2020
6/30/20,104.63,20200630,Serbia,Dinar,Serbia,SRB,-0.903218502,2020
9/30/20,100.37,20200930,Serbia,Dinar,Serbia,SRB,-0.903218502,2020
12/31/20,95.8,20201231,Serbia,Dinar,Serbia,SRB,-0.903218502,2020
3/31/20,17.48,20200331,Seychelles,Rupee,Seychelles,SYC,-7.728394412,2020
6/30/20,17.5,20200630,Seychelles,Rupee,Seychelles,SYC,-7.728394412,2020
9/30/20,20.1,20200930,Seychelles,Rupee,Seychelles,SYC,-7.728394412,2020
12/31/20,20.91,20201231,Seychelles,Rupee,Seychelles,SYC,-7.728394412,2020
3/31/20,9666.53,20200331,Sierra Leone,Leone,Sierra Leone,SLE,-1.968486891,2020
6/30/20,9649.4,20200630,Sierra Leone,Leone,Sierra Leone,SLE,-1.968486891,2020
9/30/20,9729.96,20200930,Sierra Leone,Leone,Sierra Leone,SLE,-1.968486891,2020
12/31/20,9997.0,20201231,Sierra Leone,Leone,Sierra Leone,SLE,-1.968486891,2020
3/31/20,1.427,20200331,Singapore,Dollar,Singapore,SGP,-3.901053402,2020
6/30/20,1.397,20200630,Singapore,Dollar,Singapore,SGP,-3.901053402,2020
9/30/20,1.37,20200930,Singapore,Dollar,Singapore,SGP,-3.901053402,2020
12/31/20,1.322,20201231,Singapore,Dollar,Singapore,SGP,-3.901053402,2020
3/31/20,0.914,20200331,Slovenia,Euro,Slovenia,SVN,-4.240883722,2020
6/30/20,0.893,20200630,Slovenia,Euro,Slovenia,SVN,-4.240883722,2020
9/30/20,0.854,20200930,Slovenia,Euro,Slovenia,SVN,-4.240883722,2020
3/31/20,7.968,20200331,Solomon Islands,Dollar,Solomon Islands,SLB,-3.381116048,2020
6/30/20,7.968,20200630,Solomon Islands,Dollar,Solomon Islands,SLB,-3.381116048,2020
9/30/20,7.994,20200930,Solomon Islands,Dollar,Solomon Islands,SLB,-3.381116048,2020
12/31/20,7.734,20201231,Solomon Islands,Dollar,Solomon Islands,SLB,-3.381116048,2020
3/31/20,575.0,20200331,Somali,Shilling,Somali,SOM,-2.559788836,2020
6/30/20,575.0,20200630,Somali,Shilling,Somali,SOM,-2.559788836,2020
9/30/20,575.0,20200930,Somali,Shilling,Somali,SOM,-2.559788836,2020
12/31/20,575.0,20201231,Somali,Shilling,Somali,SOM,-2.559788836,2020
3/31/20,17.872,20200331,South Africa,Rand,South Africa,ZAF,-5.963358183,2020
6/30/20,17.352,20200630,South Africa,Rand,South Africa,ZAF,-5.963358183,2020
9/30/20,14.966,20200930,South Africa,Rand,South Africa,ZAF,-5.963358183,2020
12/31/20,14.673,20201231,South Africa,Rand,South Africa,ZAF,-5.963358183,2020
3/31/20,0.914,20200331,Spain,Euro,Spain,ESP,-11.16729786,2020
6/30/20,0.893,20200630,Spain,Euro,Spain,ESP,-11.16729786,2020
9/30/20,0.854,20200930,Spain,Euro,Spain,ESP,-11.16729786,2020
3/31/20,189.0,20200331,Sri Lanka,Rupee,Sri Lanka,LKA,-4.624515816,2020
6/30/20,186.15,20200630,Sri Lanka,Rupee,Sri Lanka,LKA,-4.624515816,2020
9/30/20,184.9,20200930,Sri Lanka,Rupee,Sri Lanka,LKA,-4.624515816,2020
12/31/20,185.0,20201231,Sri Lanka,Rupee,Sri Lanka,LKA,-4.624515816,2020
3/31/20,2.7,20200331,St. Lucia,E. Caribbean Dollar,St. Lucia,LCA,-24.3645761,2020
6/30/20,2.7,20200630,St. Lucia,E. Caribbean Dollar,St. Lucia,LCA,-24.3645761,2020
9/30/20,2.7,20200930,St. Lucia,E. Caribbean Dollar,St. Lucia,LCA,-24.3645761,2020
12/31/20,2.7,20201231,St. Lucia,E. Caribbean Dollar,St. Lucia,LCA,-24.3645761,2020
3/31/20,55.0,20200331,Sudan,Pound,Sudan,SDN,-3.629800824,2020
6/30/20,55.0,20200630,Sudan,Pound,Sudan,SDN,-3.629800824,2020
9/30/20,55.0,20200930,Sudan,Pound,Sudan,SDN,-3.629800824,2020
12/31/20,378.0,20201231,Sudan,Pound,Sudan,SDN,-3.629800824,2020
3/31/20,7.52,20200331,Suriname,Dollar,Suriname,SUR,-15.97519171,2020
6/30/20,7.52,20200630,Suriname,Dollar,Suriname,SUR,-15.97519171,2020
9/30/20,14.29,20200930,Suriname,Dollar,Suriname,SUR,-15.97519171,2020
